Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
5559,1047,24.19,89.20,16514,561
5561,1047,24.18,93.00,16514,561
5564,1047,24.20,97.40,16514,561
5567,1047,24.20,99.30,16514,561
5570,1047,24.18,102.00,16514,560
5573,1047,24.27,102.80,16900,560
5576,1047,24.22,102.60,16900,560
5579,1047,24.21,102.50,16900,560
5582,1047,24.21,101.70,16900,559
5585,1047,24.19,100.10,16900,559
5588,1047,24.19,97.10,16900,559
5591,1047,24.19,93.60,17700,559
5594,1047,24.24,87.80,17700,558
5596,1047,24.24,81.20,17700,558
5599,1047,24.24,74.00,17700,558
5602,1047,24.19,67.30,17700,558
5605,1047,24.19,63.10,17700,556
5608,1047,24.21,57.70,16728,556
5611,1047,24.17,55.20,16728,556
5614,1047,24.22,53.40,16728,556
5617,1047,24.16,57.00,16728,556
5619,1047,24.19,63.80,16728,556
5622,1047,24.13,71.40,16728,556
5625,1047,24.19,79.00,17385,556
5628,1047,24.21,86.50,17385,556
5631,1047,24.16,95.00,17385,556
